,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
4509,No Estoy Loca,(2018),"
Comedy, Drama            ",5.7,"
Carolina discovers that she can't have children the same day that her husband leaves her for her best friend. She attempts suicide and is hospitalized in a psychiatric clinic.","
    Director:
Nicolás López
|
    Stars:
Paz Bascuñán,
Marcial Tagle,
Antonia Zegers,
Carolina Paulsen
",894,116.0,
4480,Basketball or Nothing,(2019– ),"
Documentary, Sport            ",7.4,"
The lives of the Chinle High School boys' basketball team based on the Navajo Nation reservation in Arizona.","
",528,,
7718, Explained,(2018– ),"
Documentary            ",7.2,"
Explained looks at the growth of athleisure fashion. It examines how casual dressing became the norm throughout the world. It began with the development of leisure time which encourage ...                See full summary »
","

    Stars:
Aya Cash,
Kate Hudson,
Chip Wilson,
Valerie Steele
",237,,
5772,A Final Cut for Orson: 40 Years in the Making,(2018),"
Documentary, Short            ",7.2,"
A glimpse behind the scenes into the complicated process of recovering and completing the final film of legendary director Orson Welles.","
    Director:
Ryan Suffern
|
    Stars:
Frank Marshall,
Peter Bogdanovich,
Filip Jan Rymsza,
Ruth Hasty
",218,38.0,
5862,Fary: Hexagone,(2020– ),"
Comedy            ",6.5,"
French comedy phenom Fary puts a playful spin on questions of identity, culture and more in the first half of an epic two-part stand-up special.","

    Star:
Fary
",113,,
4258,The 24 Hour War,(2016),"
Documentary, History, Sport            ",7.2,"
In the early 1960s, Henry Ford II and Enzo Ferrari went to war on the battlefield of Le Mans(TM). This epic battle saw drivers lose their lives, family dynasties nearly collapse and the development of a new race car that changed racing.","
    Directors:
Nate Adams,
Adam Carolla
|
    Stars:
Charlie Agapiou,
Mario Andretti,
A.J. Baime,
Bob Bondurant
","2,067",99.0,
3198,Amy Schumer: The Leather Special,(2017 TV Special),"
Comedy            ",2.9,"
Three minutes into her set, Amy Schumer claims that all good comedians have a ""leather special,"" where they wear all leather and regret it later in their careers--this is hers. Amy muses on...                See full summary »
","
    Director:
Amy Schumer
|
    Stars:
Amy Schumer,
Kim Caramele
","9,496",57.0,
4457,Lego Friends,(2013– ),"
Animation            ",5.2,"
Five Best Friends Go on Many Fun Lego adventures.","

    Stars:
Alexa Kahn,
Rachelle Heger,
Erica Mendez,
Marin M. Miller
",129,4.0,
3089,Song Exploder,(2020– ),"
Documentary, Music            ",7.4,"
Weaves together in-depth interviews, archival footage, and raw recordings as each artist breaks down their song, layer by layer, sharing intimate insight into the personal inspiration behind the music and lyrics.","

    Stars:
Hrishikesh Hirway,
Ty Dolla $ign,
Bill Berry,
Peter Buck
",630,,
834,Havoc,(2022),"
Action, Thriller            ",,"
The story is set after a drug deal gone wrong, when a bruised detective must fight his way through a criminal underworld to rescue a politician's estranged son, while unraveling a deep web ...                See full summary »
","
    Director:
Gareth Evans
|
    Stars:
Tom Hardy,
Timothy Olyphant,
Forest Whitaker,
Jessie Mei Li
",,,
7038, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
Sol grows suspicious of Manolo. Juan shows Inés what her son did to him. Constanza eagerly awaits to see what Catalina will do after reading the diary.","

    Stars:
Emmanuel Esparza,
Essined Aponte,
Manuel Navarro,
Álvaro Benet
",,,
4108,Mariposa,(2020),"
Comedy, Drama, Romance            ",7.4,"
Iqbal (Angga Yunanda) is like a Mariposa butterfly to Acha (Adhisty Zara). Each time someone approach, he always runs away. Acha is determined to win Iqbal, a man known to be handsome, smart, yet cold.","
    Director:
Fajar Bustomi
|
    Stars:
Angga Yunanda,
Adhisty Zara,
Dannia Salsabila,
Abun Sungkar
",557,117.0,
6588, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",8.1,"
Hanataro leads Ichigo and Ganju toward the Repentance Cell where Rukia is being held?","
    Directors:
Noriyuki Abe,
Jun'ya Koshiba
|
    Stars:
Masakazu Morita,
Fumiko Orikasa,
Noriaki Sugiyama,
Hiroki Yasumoto
",180,24.0,
1461,Hasta el cielo,(2020),"
Action, Adventure, Crime            ",5.6,"
A commentary on Spanish society dressed as a thriller about the misadventures of a gang of young petty criminals after the real estate crash.","
    Director:
Daniel Calparsoro
|
    Stars:
Miguel Herrán,
Carolina Yuste,
Asia Ortega,
Luis Tosar
","2,880",121.0,
2149,Ajin,(2016– ),"
Animation, Action, Adventure            ",7.6,"
A high school student discovers he is an Ajin, a demi-human being. He ends up a fugitive on the run because of his powers.","

    Stars:
Mamoru Miyano,
Martin Billany,
Johnny Yong Bosch,
Lucien Dodge
","5,606",24.0,
4789,Leslie Jones: Time Machine,(2020 TV Special),"
Comedy            ",5.2,"
Leslie Jones discusses being 52 and what she would tell her 20-year-old self in her first Netflix stand-up special.","
    Directors:
David Benioff,
D.B. Weiss
|
    Star:
Leslie Jones
",801,66.0,
3677,Frank and Cindy,(2015),"
Comedy            ",6.1,"
G.J. Echternkamp tells the story of his relationship with his parents, his mother Cindy (Russo) and his step-father, Frank (Platt). Frank used to be a member of OXO, a band from the '80s ...                See full summary »
","
    Director:
G.J. Echternkamp
|
    Stars:
Rene Russo,
Oliver Platt,
Johnny Simmons,
Jane Levy
",811,102.0,
7101, Supergirl,(2015–2021),"
Action, Adventure, Drama            ",7.9,"
While a new villain is under arrest at the DEO, Supergirl uses him to try and understand who is responsible for the recent attacks. Meanwhile, Andrea and Lena think back on their tumultuous past.","
    Director:
Shannon Kohli
|
    Stars:
Melissa Benoist,
Chyler Leigh,
Katie McGrath,
Jesse Rath
","1,267",42.0,
3579,Dragon Age: Dawn of the Seeker,(2012),"
Animation, Action, Adventure            ",5.8,"
In the land of Orlais, where battles are fought with swords and magic, a young heroine rises as templars, mages, and dragons clash. Cassandra, a brash and beautiful Seeker, must stop a ...                See full summary »
","
    Director:
Fumihiko Sori
|
    Stars:
Colleen Clinkenbeard,
J. Michael Tatum,
Chuck Huber,
R. Bruce Elliott
","2,857",90.0,
6705, The Gift,(2019–2021),"
Drama, Fantasy, Mystery            ",8.0,"
A picture of Shahmaran confirms Erhan's suspicions. Atiye stumbles upon a shocking truth while investigating the Kurtiz family deaths.","
    Director:
Gonenc Uyanik
|
    Stars:
Beren Saat,
Mehmet Günsür,
Metin Akdülger,
Melisa Senolsun
",549,42.0,
8511, Transformers: War for Cybertron,(2020–2021),"
Animation, Action, Adventure            ",7.2,"
Megatron urges Optimus Prime to accept a treaty, while Starscream questions Jetfire's leadership. The Autobots try to recruit Bumblebee to their side.","
    Director:
Takashi Kamei
|
    Stars:
Jason Marnocha,
Jake Foushee,
Linsay Rousseau,
Frank Todaro
",264,25.0,
5239,Bill Hicks: Relentless,(1992 Video),"
Documentary, Comedy            ",8.6,"
Bill Hicks tells us how he feels about non-smokers, blow-jobs, religion, war and peace, drugs and music.","
    Director:
Chris Bould
|
    Star:
Bill Hicks
","2,425",61.0,
7318, Luna Nera,(2020– ),"
Drama, Fantasy, Thriller            ",4.6,"
Pietro rejects Ade while mourning his loss and deciding whether or not to join his father's cause. Ade, Tebe the other witches rescue more woman.","

    Stars:
Antonia Fotaras,
Giulia Alberoni,
Giorgio Belli,
Paolo Bernardini
",126,43.0,
2327,Go!,(2020),"
Family, Sport            ",5.9,"
A thrilling family film about a boy who must overcome tremendous odds and his own recklessness to achieve his dream of winning the National Go Kart Championship.","
    Director:
Owen Trevor
|
    Stars:
William Lodder,
Frances O'Connor,
Anastasia Bampos,
Darius Amarfio Jefferson
","2,436",102.0,
4730,Being Napoleon,(2018),"
Documentary            ",5.3,"
On the 200th anniversary of the Battle of Waterloo, thousands of enthusiasts reenact the epic clash. But there can only be one Napoleon.","
    Directors:
Jesse Handsher,
Olivier Roland
",104,88.0,
883,Paranoid,(2016),"
Crime, Drama, Mystery            ",6.7,"
The murder of a female GP in a rural playground in front of numerous witnesses draws a group of detectives into an ever-darkening mystery that takes them across Europe, aided by mysterious notes sent by the ""Ghost Detective"".","

    Stars:
Indira Varma,
Robert Glenister,
Dino Fetscher,
Christiane Paul
","7,413",45.0,
4936,VeggieTales in the City,(2017),"
Animation, Short, Adventure            ",6.0,"
Larry, Bob and all their Veggie friends share their city adventures.","

    Stars:
Mike Nawrocki,
Rob Paulsen,
Phil Vischer,
Tress MacNeille
",97,,
8589, Entertainment Tonight Canada,(2005– ),"
Biography, Family, News            ",,"
Add a Plot
","

    Stars:
Carlos Bustamante,
Cheryl Hickey,
Sangita Patel,
Sam Hargrave
",,,
5079,Winx Club: Il mistero degli abissi,(2014),"
Animation, Action, Adventure            ",5.9,"
The Winx Club is struggling with a terrible mystery that will make your heart beat faster! The archenemies of the Winx Club, the Trix witches, team up with the evil nymph Politea and find ...                See full summary »
","
    Director:
Iginio Straffi
|
    Stars:
Alberto Bognanni,
Letizia Ciampa,
Domitilla D'Amico,
Federica De Bortoli
",682,83.0,
3873,Unfreedom,(2014),"
Crime, Drama, Romance            ",5.0,"
A lesbian daughter fights off an arranged marriage in India while a religious fundamentalist targets an anti-extremist scholar in New York.","
    Director:
Raj Amit Kumar
|
    Stars:
Victor Banerjee,
Adil Hussain,
Bhanu Uday,
Preeti Gupta
","1,911",102.0,
2471,Well-Intended Love,(2019–2020),"
Drama, Romance            ",7.3,"
A third-rate actress with leukemia got married to the powerful CEO of a company because she needs him to receive a bone marrow transplant so she can continue her career.","

    Stars:
Xu Kai Cheng,
Liu Jia Xi,
Huang Qian Shuo,
Wang Shuang
","1,184",45.0,
7532, The Irregulars,(2021),"
Crime, Drama, Fantasy            ",6.9,"
Broke and in trouble, Bea reluctantly partners with Jessie to find out who's stealing children's teeth. Spike spies on Watson and Sherlock Holmes.","
    Director:
Johnny Allan
|
    Stars:
McKell David,
Thaddea Graham,
Jojo Macari,
Harrison Osterfield
",490,49.0,
8700, Baki,(2018–2020),"
Animation, Action, Drama            ",6.6,"
A past legend comes to visit Alai Jr. and challenges him. Jr. is determined to fight Baki.","
    Director:
Toshiki Hirano
|
    Stars:
Ogie Banks,
Xander Mobus,
Kirk Thornton,
Michael Sorich
",65,24.0,
6276,Deon Cole: Workin' It Out,(2020 TV Special),"
Comedy            ",,"
Add a Plot
","

    Star:
Deon Cole
",,40.0,
5613,American Jesus,,"
Action, Adventure, Drama            ",,"
Jesus Christ returns to Earth where he takes on the Antichrist in a final battle to save humankind.","
",,,
4999,Breaking the Bee,(2018),"
Documentary            ",6.9,"
Chronicle of the ups and downs of four Indian-American students as they compete to realize their dream of winning the iconic tournament.","
    Director:
Sam Rega
|
    Stars:
Srinivas Ayyagari,
Jacques Bailly,
Valerie Browning,
Ratnam Chitturi
",675,82.0,
2893,Taylor Swift: Reputation Stadium Tour,(2018 TV Special),"
Documentary, Music            ",8.4,"
Taylor Swift takes the stage and proves she doesn't care about her bad reputation.","
    Director:
Paul Dugdale
|
    Stars:
Taylor Swift,
Matt Billingslea,
Camila Cabello,
Giuseppe Giofre
","4,484",125.0,
1641,Hwayugi,(2017–2018),"
Comedy, Fantasy, Horror            ",8.1,"
In 2017, Son Oh Gong and Ma Wang are in conflict with each other and they look for a true light in a dark world where evils exists everywhere.","

    Stars:
Lee Seung-gi,
Seung-Won Cha,
Yeon-Seo Oh,
Hong-ki Lee
","3,664",75.0,
5363,Hong Kong West Side Stories,(I) (2019),"
Comedy, Drama            ",7.3,"
A dark comedy reflecting truth of happening in Hong Kong in every single second. Liars, traps, the craziness of Hkese living in this twisted society.","

    Stars:
Louis Cheung,
Singh Hartihan Bitto,
Siu-Kiu To,
Myolie Wu
",82,,
6723, Home for Christmas,(2019–2020),"
Comedy, Drama, Romance            ",7.7,"
Add a Plot
","
    Directors:
Anna Gutto,
Per-Olav Sørensen
|
    Stars:
Ida Elise Broch,
Allegra Clark,
Jasmine Emeci,
Cat Haave
",211,31.0,
6425,The Enigma of Stonehenge 4K,(2018 Video),"
Short, History            ",,"
This documentary reveals how Julius Caesar's first-hand account gives an insight into the lifestyle of Druids.","
    Director:
Jordan River
",,12.0,
4004,Call Me Lucky,(2015),"
Documentary, Biography, Comedy            ",7.6,"
Barry Crimmins is pissed. His hellfire brand of comedy has rained verbal lightning bolts on American audiences and politicians for decades, yet you've probably never heard of him. But once ...                See full summary »
","
    Director:
Bobcat Goldthwait
|
    Stars:
Barry Crimmins,
Jack Gallagher,
Martin Olson,
Steve Sweeney
","2,006",106.0,
3145,Brainchild,(2018– ),"
Documentary, Family            ",8.1,"
Educational series that introduces a number of scientific topics to young audiences.","

    Stars:
Sahana Srinivasan,
Alie Ward,
Gary T. Carlin,
Taylor Nirvana Jones
",368,30.0,
5654,Nasce Uma Rainha,(2020– ),"
Reality-TV            ",6.5,"
What happens when two godmothers decide to help aspiring drag queens and drag kings?","

    Stars:
Phillip Jordan,
Gloria Groove,
Alexia Twister,
Silvero Pereira
",131,,
5161,Mighty Little Bheem,(2019– ),"
Animation, Short, Adventure            ",6.7,"
An innocent toddler's boundless curiosity - and extraordinary might - lead to mischief and adventure in his small Indian town.","
",214,6.0,
4442,Ali Wong: Hard Knock Wife,(2018 TV Special),"
Comedy            ",7.4,"
Comedian Ali Wong performs her live stand-up set at Toronto's Winter Garden Theatre.","
    Director:
Jay Karas
|
    Star:
Ali Wong
","4,199",64.0,
5390,Untitled Andy Warhol Netflix Documentary Project,,,,"
About Andy Warhol.","
",,,
5260,The Ollie & Moon Show,(2017– ),"
Animation, Family            ",8.3,"
Two cats travel the globe and teach children about unlikely friendships and global citizenships.","

    Stars:
Mattea Conforti,
Kobi Frumer,
Ofosu Born Jones-Quartey,
Brian Beckerle
",59,11.0,
8455, ÜberWeihnachten,(2020),"
Comedy, Drama, Romance            ",7.2,"
Home Is Where the Tree Is - Bastian, an aspiring musician, goes home for Christmas after an unsuccessful audition only to find out his brother is dating his ex.","

    Stars:
Luke Mockridge,
Seyneb Saleh,
Cristina do Rego,
Lucas Reiber
",65,48.0,
2550,Boca a Boca,(I) (2020– ),"
Drama, Mystery, Thriller            ",6.4,"
In a Brazilian cattle-ranching town, adolescents panic when they're threatened by the outbreak of a contagious infection transmitted by kissing.","

    Stars:
Caio Horowicz,
Iza Moreira,
Michel Joelsas,
Denise Fraga
",674,,
7253, Midnight Mass,(2021– ),"
Drama, Horror, Mystery            ",,"
Add a Plot
","
    Director:
Mike Flanagan
|
    Stars:
Annabeth Gish,
Henry Thomas,
Kate Siegel,
Zach Gilford
",,,
