,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
2115,Mr. Roosevelt,(2017),"
Comedy            ",6.3,"
After a loved one falls ill, 25 year old struggling comedian Emily Martin returns to her college town of Austin, Texas and must come to terms with her past while staying with her ex-boyfriend and his new girlfriend.","
    Director:
Noël Wells
|
    Stars:
Noël Wells,
Nick Thune,
Britt Lower,
Daniella Pineda
","3,033",90.0,
825,Seulgiroun Euisasaenghal,(2020–2021),"
Comedy, Drama            ",8.7,"
Hospital Playlist tells the story of five doctors who have been friends since they entered medical school in 1999.","

    Stars:
Jo Jung-Suk,
Yoo Yeon-Seok,
Jung Kyung-ho,
Dae-Myung Kim
","2,903",84.0,
7348, Power Rangers Beast Morphers,(2019–2020),"
Action, Adventure, Drama            ",8.4,"
Ravi resorts to drastic measures when Smash accidentally discovers a closely guarded secret.","
    Director:
Oliver Driver
|
    Stars:
Rorrie D. Travis,
Jasmeet Baduwalia,
Jacqueline Scislowski,
Abraham Rodriguez
",30,,
1784,Dude,(2018),"
Comedy, Drama            ",5.1,"
A group of teenage girlfriends deal with their impending graduation from high school.","
    Director:
Olivia Milch
|
    Stars:
Lucy Hale,
Kathryn Prescott,
Alexandra Shipp,
Awkwafina
","6,600",97.0,
5897,Vaquero,(2011),"
Drama            ",6.4,"
The story of Julián Lamar, an Argentine actor who tries to get a part in a North American western that will be shot in Argentina.","
    Director:
Juan Minujín
|
    Stars:
Juan Minujín,
Guillermo Arengo,
Daniel Fanego,
Pilar Gamboa
",221,87.0,
9491, Crime Scene: The Vanishing at the Cecil Hotel,(2021),"
Documentary, Crime, Mystery            ",6.4,"
A long awaited autopsy report arrives but suspicions linger. Today, an unlikely target speaks his mind as experts weigh in on persistent mysteries.","
    Director:
Joe Berlinger
|
    Stars:
Elisa Lam,
Jason Tovar,
Judy Ho,
Tim Marcia
",565,58.0,
4436,Mai,,"
Crime, Drama, Thriller            ",,"
Upon accidentally killing a mafia leader, a middle-aged woman is unwittingly swept into the underworld, where her cult slowly gains renown.","

    Stars:
Raima Sen,
Sakshi Tanwar,
Seema Bhargava
",,,
3366,Followers,(2020),"
Drama, Romance            ",6.2,"
A story about the lifestyles of women whose lives intersect in this world dominated by social media.","

    Stars:
Miki Nakatani,
Elaiza Ikeda,
Mari Natsuki,
Yuka Itaya
",440,40.0,
640,The Quick and the Dead,(1995),"
Action, Romance, Thriller            ",6.4,"
A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.","
    Director:
Sam Raimi
|
    Stars:
Sharon Stone,
Gene Hackman,
Russell Crowe,
Leonardo DiCaprio
","88,608",107.0,$18.64M
4469,The Sound of Your Heart Reboot,(2018– ),"
Comedy            ",5.9,"
Webtoonist Cho Seok is back with more anecdotes of mix-ups, unintended antics and bathroom blunders.","

    Stars:
Sung Hoon,
Yuri Kwon,
Shim Hye-jin,
Jin-mo Joo
",104,,
527,What Happened to Monday,(2017),"
Action, Crime, Fantasy            ",6.9,"
In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.","
    Director:
Tommy Wirkola
|
    Stars:
Noomi Rapace,
Glenn Close,
Willem Dafoe,
Marwan Kenzari
","112,557",123.0,
3828,Swing State,(2017),"
Comedy, Music, Romance            ",4.0,"
A bohemian Seattle DJ uses his on-air charisma to create a fictitious conservative radio personality becoming an overnight sensation.","
    Director:
Jonathan Sheldon
|
    Stars:
Alex Beh,
Arthur L. Bernstein,
Adam Falkoff,
Sean Astin
",339,95.0,
4173,Si Lo Hubiera Sabido,,"
Drama            ",,"
Follow the story of a 30-year-old woman who, when feeling dissatisfied with her marriage and family life, finds herself sent back in time 10 years following a lunar eclipse.","

    Star:
Megan Montaner
",,,
1053,6 Days,(I) (2017),"
Action, Drama, History            ",6.2,"
Based on the Iranian Embassy siege of 1980, this action-thriller dramatizes a six-day standoff between armed Iranian Arabs and SAS soldiers ready for a counterattack.","
    Director:
Toa Fraser
|
    Stars:
Jamie Bell,
Mark Strong,
Abbie Cornish,
Martin Shaw
","19,869",94.0,
9294, Archive 81,,"
Drama, Horror, Sci-Fi            ",,"
Add a Plot
","
    Directors:
Rebecca Thomas,
James Wan
|
    Stars:
Evan Jonigkeit,
Dina Shihabi,
Matt McGorry,
Martin Donovan
",,60.0,
1204,Brooklyn's Finest,(2009),"
Action, Crime, Drama            ",6.7,"
Three unconnected Brooklyn cops wind up at the same deadly location after enduring vastly different career paths.","
    Director:
Antoine Fuqua
|
    Stars:
Richard Gere,
Don Cheadle,
Ethan Hawke,
Wesley Snipes
","61,994",132.0,$27.15M
8648, Rebecka Martinsson,(2017– ),"
Crime, Drama, Mystery            ",6.8,"
Add a Plot
","
    Director:
Fredrik Edfeldt
|
    Stars:
Sascha Zacharias,
Eva Melander,
Thomas Oredsson,
Jakob Öhrman
",69,45.0,
1674,B: The Beginning,(2018– ),"
Animation, Action, Crime            ",7.2,"
In this anime series, scientists hope ""new humans"" will create universal peace, but they're kidnapped by an evil group with very different plans.","

    Stars:
Hiroaki Hirata,
Hiroki Touchi,
Asami Seto,
Johnny Yong Bosch
","4,285",25.0,
7876, Disenchantment,(2018– ),"
Animation, Action, Adventure            ",,"
Add a Plot
","
",,,
9055, Glória,(2021– ),"
Drama, History, Thriller            ",,"
Add a Plot
","
    Director:
Tiago Guedes
|
    Stars:
Matt Rippy,
Stewart Alexander,
João Arrais,
Miguel Nunes
",,,
233,Grimm,(2011–2017),"
Crime, Drama, Fantasy            ",7.8,"
A homicide detective discovers he is a descendant of hunters who fight supernatural forces.","

    Stars:
David Giuntoli,
Russell Hornsby,
Silas Weir Mitchell,
Sasha Roiz
","111,716",45.0,
9593, Fate: The Winx Saga,(2021– ),"
Action, Adventure, Drama            ",,"
Add a Plot
","

    Stars:
Freddie Thorp,
Sadie Soverall,
Theo Graham,
Jacob Dudman
",,,
3967,Zelazny most,(2019),"
Drama            ",6.0,"
Kacper, who works as a foreman, has an affair with the wife of his best friend Oskar, also a miner. To meet his mistress, he assigns Oskar to the distant and dangerous coal seams. As the ...                See full summary »
","
    Director:
Monika Jordan-Mlodzianowska
|
    Stars:
Julia Kijowska,
Bartlomiej Topa,
Lukasz Simlat,
Andrzej Konopka
",145,85.0,
9788, Bee and PuppyCat,(2013– ),"
Animation, Short, Action            ",,"
Add a Plot
","
",,,
3507,Días de Navidad,(2019),"
Drama            ",6.8,"
Four sisters celebrate Christmas in their family home at 3 different times in their lives: teen-hood, adulthood and elderly age.","

    Stars:
Victoria Abril,
Carla Tous,
Jay Britton,
Alicia Borrachero
","1,057",,
2234,"Sex, Explained",(2020),"
Documentary            ",6.9,"
From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.","

    Stars:
Janelle Monáe,
Lisa Diamond,
Shareen Joshi,
Justin Lehmiller
","2,758",111.0,
1961,Det som göms i snö,(2018– ),"
Crime, Drama, Mystery            ",7.4,"
After a long sick leave and recovery police detective Peter Wendel is back on duty. He is commissioned to form a new team to reopen unresolved murder cases, however he soon finds himself ...                See full summary »
","

    Stars:
Robert Gustafsson,
Louise Peterhoff,
Christopher Wagelin,
Ia Langhammer
","1,765",43.0,
7453, Behind Her Eyes,(2021),"
Drama, Mystery, Thriller            ",7.2,"
Against her better judgment, Louise grows attached to both David and Adele, becoming increasingly enmeshed in their tense, complicated marriage.","
    Director:
Erik Richter Strand
|
    Stars:
Simona Brown,
Eve Hewson,
Tom Bateman,
Robert Aramayo
",917,50.0,
9639, Hagane no renkinjutsushi,(2009–2012),"
Animation, Action, Adventure            ",8.4,"
A glimpse into the past reveals the pain and desperation that drove the Elric boys to break alchemy's greatest taboo - human transmutation - and their reasons for becoming dogs of the military.","
    Director:
Yasuhiro Irie
|
    Stars:
Romi Pak,
Rie Kugimiya,
Miyoko Asô,
Ed Blaylock
","1,479",30.0,
9917, Girl From Nowhere,(2018– ),"
Crime, Drama, Fantasy            ",8.2,"
Because of her rich and connected father, Minnie never has to face any consequences until her recklessness gets her classmates killed.","
    Director:
Pairach Khumwan
|
    Stars:
Naomi Amante,
Chicha Amatayakul,
Patricia Tanchanok Good,
Chanya McClory
",147,,
5105,Cellmates,(2011),"
Comedy, Drama            ",5.6,"
Leroy Lowe, grand dragon of the Texas Ku Klux Klan confronts everything he's been taught to hate when he's sentenced to three years of hard labor on a prison work farm, where Warden ...                See full summary »
","
    Director:
Jesse Baget
|
    Stars:
Tom Sizemore,
Stacy Keach,
Kevin P. Farley,
Héctor Jiménez
",581,85.0,
43,Outlander,(2014– ),"
Drama, Fantasy, Romance            ",8.4,"
An English combat nurse from 1945 is mysteriously swept back in time to 1743.","

    Stars:
Caitriona Balfe,
Sam Heughan,
Duncan Lacroix,
Sophie Skelton
","134,991",64.0,
4432,The Night Watchman's Journal,(2014– ),"
Drama, Fantasy            ",6.1,"
Being able to see ghosts and other supernatural spirits is a heavy responsibility. Prince Lee Rin (Jung Il Woo), like his father before him, discovers that he has the ability to see ghosts and other supernatural beings.","

    Stars:
Chang-Seok Ko,
Jae-yong Lee,
Se-chang Lee,
Kim Sung-oh
",120,60.0,
1396,Love Hard,(2021),"
Comedy, Romance            ",,"
A woman travels to her online date's hometown to surprise him for Christmas, but he's another guy who's catfished her. He offers to set her up with her crush, if she pretends to be his girlfriend for the holidays.","
    Director:
Hernan Jimenez
|
    Stars:
Darren Barnet,
Rebecca Staab,
Nina Dobrev,
Mikaela Hoover
",,,
3513,The Bleeding Edge,(2018),"
Documentary            ",7.6,"
A look at the unforeseen consequences of advanced technological devices used in the medical field.","
    Director:
Kirby Dick
|
    Stars:
Robert Bridges,
Angie Firmalino,
Rita Redberg,
Stephen Tower
","2,374",99.0,
609,Je8ileui Bam,(2021),"
Horror, Thriller            ",5.4,"
With prayer beads in one hand and an ax in the other, a monk hunts down a millennia-old spirit that's possessing humans and unleashing hell on Earth.","
    Director:
Kim Tae-hyung
|
    Stars:
Lee Sung-min,
Park Hae-joon,
Kim Yoo-jeong,
Nam Da-reum
","1,797",115.0,
9188, Power Rangers: Dino Fury,(2021),"
Action, Adventure, Comedy            ",,"
Add a Plot
","

    Stars:
Russell Curry,
Hunter Deno,
Kainalu Moya,
Tessa Rao
",,21.0,
15,Grey's Anatomy,(2005– ),"
Drama, Romance            ",7.5,"
A drama centered on the personal and professional lives of five surgical interns and their supervisors.","

    Stars:
Ellen Pompeo,
Chandra Wilson,
James Pickens Jr.,
Justin Chambers
","266,258",41.0,
1520,Moesha,(1996–2001),"
Comedy, Drama, Family            ",5.8,"
A teenager struggles to come to terms with everything life throws at her.","

    Stars:
Brandy Norwood,
William Allen Young,
Marcus T. Paulk,
Lamont Bentley
","3,430",30.0,
4343,War Flowers,(2012),"
Drama, History, War            ",4.4,"
North Carolina 1863, the Civil War is raging. In this inspired story of tragedy and love we follow the lives of Melody, a precocious seven-year old, and her young mother Sarabeth as they struggle on their farm to survive the war.","
    Director:
Serge Rodnunsky
|
    Stars:
Christina Ricci,
Jason Gedrick,
Gabrielle Popa,
Tom Berenger
",405,99.0,
2794,Fire Chasers,(2017),"
Documentary            ",6.6,"
As the 2016 fire season rages in California, The brave backcountry firefighters race to put out the flames, save lives and protect homes in this docuseries.","
",343,,
2705,Hinamatsuri,(2018),"
Animation, Comedy, Fantasy            ",8.0,"
A vortex drops a being from another world into a yakuza's life - a life that's about to be greatly changed.","

    Stars:
Yoshiki Nakajima,
Jarrod Greene,
Brina Palencia,
Takako Tanaka
","1,551",24.0,
2497,The Great Train Robbery,(2013),"
Biography, Crime, Drama            ",7.4,"
A two-part drama which portrays The Great Train Robbery of 8 August 1963, firstly from the point of view of the robbers and then from the point of view of the police who set out to identify and catch the robbers.","

    Stars:
Robert Glenister,
Jack Roth,
Paul Anderson,
Luke Evans
","3,668",90.0,
6441,Encomenda,(2021),"
Short, Action            ",,"
Add a Plot
","
    Director:
Junior Marques
|
    Stars:
Murilo Couto,
Whindersson Nunes
",,13.0,
8543, A Suitable Boy,(2020– ),"
Drama, Romance            ",6.2,"
Lata makes a surprising decision about her future, as pressure on Maan's family mounts after his disgrace.","
    Director:
Mira Nair
|
    Stars:
Ishaan Khattar,
Jeevan Singh Rawat,
Aamir Bashir,
Shubham Saraf
",121,58.0,
4425,Residue,(2015),"
Drama, Horror, Mystery            ",6.1,"
The government cover-up of the causes behind a massive explosion in a futuristic UK metropolis spur photo journalist Jennifer Preston on to search for the truth and in the process blow open a paranormal phenomenon haunting the city.","

    Stars:
Natalia Tena,
Iwan Rheon,
Jamie Draven,
Danny Webb
","2,551",130.0,
6611, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",8.0,"
Orihime decides that the quickest way to get to Rukia is for she and Ishida to disguise themselves as Shinigami.","
    Directors:
Noriyuki Abe,
Akira Iwanaga
|
    Stars:
Masakazu Morita,
Fumiko Orikasa,
Noriaki Sugiyama,
Yuki Matsuoka
",167,23.0,
3187,Lost & Found Music Studios,(2015–2016),"
Family            ",6.8,"
Lost and found is a place where young musicians come to discover themselves and define them self as they choose in this series you get to know who they are.","

    Stars:
Levi Randall,
Alex Zaichkowski,
Keara Graves,
Shane Harte
",569,30.0,
4627,The Marker,(2017),"
Crime, Thriller            ",5.5,"
Noir thriller about a criminal seeking redemption by tracking down the daughter of the woman he killed. Along the way he is haunted by his guilt in the guise of the woman's ghost.","
    Director:
Justin Edgar
|
    Stars:
Frederick Schmidt,
Ana Ularu,
John Hannah,
Struan Rodger
",361,80.0,
8791, Exatlon Challenge,(2020– ),"
Game-Show, Reality-TV, Sport            ",4.1,"
The contestants compete in Exaball and face their most grueling penalty yet: drinking juice from a box of spiders.","
    Director:
Mustafa Kazan
|
    Stars:
Dilan Ay,
Dilara Aydin,
Uras Benlioglu,
Öykü Berkan
",16,,
4206,Autohead,(2016),"
Crime, Drama            ",5.9,"
A documentary crew starts to make a documentary about an Auto Rickshaw driver in Mumbai. As they dig deeper into his life they discover angst, sexual frustration and paranoia that leads to a terrible end.","
    Director:
Rohit Mittal
|
    Stars:
Adamya,
Sunny Banerjee,
Ronjini Chakraborty,
Jhanvi Dwivedi
",373,97.0,
6150,The Underwear,(2017),"
Drama            ",7.2,"
A story about the lives and relationships of young adults and teenagers and how they all connect trough Forum called 'The Underwear'.","

    Stars:
Natthacha De Souza,
Emma Emika Grant,
Thanabordee Jaiyen,
Pamiga Sooksawee
",7,45.0,
