,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
8235, The Boondocks,(2005–2014),"
Animation, Action, Comedy            ",8.5,"
Grandad and the good Rev. Rolo Goodlove try to cash in big after a teacher calls Riley ""the n-word"" in school.","
    Directors:
Seung Eun Kim, 
Bob Hathcock
| 
    Stars:
Regina King, 
John Witherspoon, 
Cedric Yarbrough, 
Gary Anthony Williams
",235,24.0,
3010,Mysterious Island,(2010),"
Adventure, Fantasy, Horror            ",3.5,"
March 1865. A group of Union soldiers escape from Confederate hands in a balloon, accompanied by their former Confederate captor. The balloon crashes on a sinister island where they encounter all manner of oddities and dangers.","
    Director:
Mark Sheppard
| 
    Stars:
Gina Holden, 
Lochlyn Munro, 
Pruitt Taylor Vince, 
Susie Abromeit
","1,025",91.0,
6922, Outer Banks,(2020– ),"
Action, Crime, Drama            ",8.2,"
JJ's reckless behavior ramps up when the friends try to score some quick cash. Meanwhile, John B grows closer to Sarah - and makes her dad suspicious.","
    Director:
Valerie Weiss
| 
    Stars:
Chase Stokes, 
Madelyn Cline, 
Madison Bailey, 
Jonathan Daviss
",700,47.0,
3765,The Degenerates,(2018– ),"
Comedy            ",6.2,"
A series of no-holds-barred comedy from the likes of rising comics like Big Jay Oakerson, Joey Diaz, Liza Treyger, Yamaneika Saunders, Christina P. and Brad Williams.","
            
    Stars:
Joey Diaz, 
Jay Oakerson, 
Christina Pazsitzky, 
Yamaneika Saunders
",611,30.0,
4603,Ronny Chieng: Asian Comedian Destroys America,(2019 TV Special),"
Comedy            ",7.4,"
Ronny Chieng (""The Daily Show,"" ""Crazy Rich Asians"") takes center stage in this stand-up special and riffs on modern American life and more.","
    Director:
Sebastian DiNatale
| 
    Star:
Ronny Chieng
","2,554",63.0,
6997, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
Constanza sets out to forge a friendship with Pedro's sister-in-law. Pedro arrives in Santa Marta, where he must play hardball for Catalina's release.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Manuel Navarro, 
Álvaro Benet
",,,
8347, The Chair,(2021– ),"
Comedy, Drama            ",,"
Add a Plot
","
    Director:
Daniel Gray Longino
| 
    Stars:
Holland Taylor, 
Sandra Oh, 
David Morse, 
Bob Balaban
",,,
8007, Riverdale,(2017– ),"
Crime, Drama, Mystery            ",7.1,"
In the competitive heat of Quiz Show fever, Betty butts heads with Brett; Archie gets Frank a job at Andrew's Construction; Veronica and Cheryl team up for an unlikely business venture.","
    Director:
Chell Stephen
| 
    Stars:
K.J. Apa, 
Lili Reinhart, 
Camila Mendes, 
Cole Sprouse
",668,42.0,
70,New Girl,(2011–2018),"
Comedy            ",7.7,"
After a bad break-up, Jess, an offbeat young woman, moves into an apartment loft with three single men. Although they find her behavior very unusual, the men support her - most of the time.","
            
    Stars:
Zooey Deschanel, 
Jake Johnson, 
Max Greenfield, 
Hannah Simone
","200,421",22.0,
1787,Dirty Teacher,(2013 TV Movie),"
Drama, Mystery, Thriller            ",4.7,"
A high school senior becomes the victim of an elaborate frame-up after learning that her boyfriend is sleeping with their teacher.","
    Director:
Doug Campbell
| 
    Stars:
Josie Davis, 
Kelcie Stranahan, 
Cameron Deane Stewart, 
Darlene Vogel
","1,885",85.0,
1768,De Twaalf,(2019–2020),"
Drama, Thriller            ",7.5,"
Twelve ordinary people are called for jury duty for a murder case as traumatizing as it is controversial in which a woman stands trial for killing her own blood.","
            
    Stars:
Luc De Ruelle, 
Maaike Neuville, 
Tom Vermeir, 
Peter Gorissen
","4,335",50.0,
4240,Bhangra Paa Le,(2020),"
Comedy, Drama, Music            ",6.0,"
Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own.","
    Director:
Sneha Taurani
| 
    Stars:
Sunny Kaushal, 
Rukshar Dhillon, 
Shriya Pilgaonkar, 
Parmeet Sethi
",295,131.0,
6417,Too Much Stress from My Heart,(2015),"
Documentary            ",,"
The Sahara desert present two facets: the beauty of the dunes, telling us of ancient and beautiful cultures and landscapes, transmitting great serenity and well being. We then have the ...                See full summary »
","
    Director:
Ludovica Lirosi
| 
    Stars:
Amos Alohan, 
Doukassy Boubale, 
Emmanuel Edegba, 
Herny Ezeh
",,65.0,
8214, Country Comfort,(2021),"
Comedy, Drama, Family            ",6.8,"
Harmony leads to heartache as aspiring singer Bailey's big break falls to pieces. But a chance encounter on a stormy night leads to new possibilities.","
    Director:
Kelly Park
| 
    Stars:
Katharine McPhee, 
Eddie Cibrian, 
Ricardo Hurtado, 
Jamie Martin Mann
",109,,
6080,A Note of Explanation,,,,"
A time-travelling sprite who inhabits the dollhouse.","
",,,
6032,Aman Ya Sahbi,(2017),"
Comedy, Musical            ",2.8,"
The film revolves around two singers who live on Mohammed Ali Street with absent financial and social conditions. A friend of theirs suggests that they meet women from well-off families and marry them.","
    Director:
Hani Hamdi
| 
    Stars:
Saad El Soghayar, 
Mahmood El-Laithi, 
Nermin Maher, 
Sofinar
",35,79.0,
2950,Rock My Heart,(2017),"
Drama            ",6.5,"
17-year-old Jana has a congenital heart defect. To defy fate, Jana seeks every challenge, plunges into every wild and dangerous adventure. Her parents do not like that and are even more in constant fear of their daughter.","
    Director:
Hanno Olderdissen
| 
    Stars:
Emilio Sakraya, 
Lena Klenke, 
Dieter Hallervorden, 
Milan Peschel
",864,105.0,
6171,Alien Secrets,(2006 Video),"
Comedy, Drama, Sci-Fi            ",5.5,"
Alien Secrets weaves sci-fi and reality in an epic portrayal of one man's search for an alien/human hybrid and his drive to save humanity.","
    Director:
Joseph John Barmettler
| 
    Stars:
Brandon Scott, 
Spike Steingasser, 
Tracy Erickson, 
Hallie Bird
",37,86.0,
8179, Onisciente,(2020– ),"
Drama, Sci-Fi, Thriller            ",7.3,"
Judite takes a big risk to help Nina. Vinicius considers a key career move. At group therapy with Vinicius, Nina involuntarily open up.","
    Director:
Júlia Pacheco Jordão
| 
    Stars:
Carla Salle, 
Sandra Corveloni, 
Jonathan Haagensen, 
Guilherme Prates
",80,,
7445, Cannon Busters,(2019– ),"
Animation, Fantasy            ",6.9,"
Add a Plot
","
            
    Stars:
Trevor Devall, 
Joe Hanna, 
Kimberly Marable, 
Kenn Michael
",33,,
2135,Tallulah,(2016),"
Comedy, Drama, Romance            ",6.7,"
Desperate to be rid of her toddler, a dissatisfied Manhattan housewife hires a stranger to babysit and ends up getting much more than she bargained for.","
    Director:
Sian Heder
| 
    Stars:
Elliot Page, 
Allison Janney, 
Tammy Blanchard, 
Evan Jonigkeit
","19,219",111.0,
9312, Hache,(2019–2021),"
Crime, Drama, Thriller            ",7.2,"
The heroin is finally ready to ship, but Hache needs Arístides' help to fly it out of Barcelona. An argument between Camino and Piero gets out of hand.","
    Director:
Jorge Torregrossa
| 
    Stars:
Adriana Ugarte, 
Eduardo Noriega, 
Marc Martínez, 
Pep Ambròs
",19,,
5236,Urvi,(2017),"
Crime, Drama, Thriller            ",6.9,"
Troubling circumstances bring forward three women who work together to plot their revenge against one common man who is responsible for destroying their lives.","
    Director:
Pradeep Verma
| 
    Stars:
Shweta Pandit, 
Sruthi Hariharan, 
Shraddha Srinath, 
Achyuth Kumar
",242,151.0,
4830,Untitled Animated Adam Sandler Project,,"
Animation            ",,"
Plot kept under wraps.","
",,,
9332, Unrecorded Night,,"
Drama, Mystery            ",,"
Add a Plot
","
    Director:
David Lynch
",,,
9193, Power Rangers: Dino Fury,(2021),"
Action, Adventure, Comedy            ",,"
Add a Plot
","
            
    Stars:
Russell Curry, 
Hunter Deno, 
Kainalu Moya, 
Tessa Rao
",,21.0,
5590,Untitled Solvan Naim Project,,"
Musical            ",,"
A hip hop musical version of 'Romeo and Juliet'.","
    Director:
Solvan Naim
",,,
6643, American Masters,(1985– ),"
Documentary, Biography            ",7.8,"
Archival footage, live performances, and interviews conducted by none other than Clint Eastwood depict the life and career of Tony Bennett.","
    Director:
Bruce Ricker
| 
    Stars:
Tony Bennett, 
Anthony Hopkins, 
Christina Aguilera, 
Alec Baldwin
",142,87.0,
9277, Stay Close,,"
Crime, Drama, Mystery            ",,"
Add a Plot
","
            
    Stars:
Bethany Antonia, 
Richard Armitage, 
Daniel Francis, 
Poppy Gilbert
",,,
959,Child 44,(2015),"
Crime, Drama, History            ",6.5,"
A disgraced member of the Russian military police investigates a series of child murders during the Stalin-era Soviet Union.","
    Director:
Daniel Espinosa
| 
    Stars:
Tom Hardy, 
Gary Oldman, 
Noomi Rapace, 
Joel Kinnaman
","67,925",137.0,$1.21M
4974,I Believe in A Thing Called Love,,"
Comedy, Romance            ",,"
Desi, an overachieving high school senior who decides to use the laws of K-drama romances to land herself a boyfriend.","
            
    Star:
Lee Byung-hun
",,,
3516,1994,(I) (2019– ),"
Documentary, History            ",7.6,"
Archival video and new interviews provide an investigative look at Mexican politics in 1994, a year marked by the assassination of Luis Donaldo Colosio.","
            
    Stars:
Rafael Sebastián Guillén Vicente, 
Carlos Salinas de Gortari
",442,,
7564, The Irregulars,(2021),"
Crime, Drama, Fantasy            ",7.0,"
After demanding the truth from Watson, Bea joins a plan to catch the Linen Man. Jessie fights her fears. Spike scrambles to keep his friends together.","
    Director:
Joss Agnew
| 
    Stars:
McKell David, 
Thaddea Graham, 
Jojo Macari, 
Harrison Osterfield
",342,49.0,
7676, Riverdale,(2017– ),"
Crime, Drama, Mystery            ",7.0,"
Tension mounts as Archie tries to dethrone Dodger; Betty and Jughead examine their family histories; Cheryl grows suspicious of her new houseguest; Veronica deals with a major shake-up at home.","
    Director:
Gabriel Correa
| 
    Stars:
K.J. Apa, 
Lili Reinhart, 
Camila Mendes, 
Cole Sprouse
",748,42.0,
565,Outside the Wire,(2021),"
Action, Adventure, Fantasy            ",5.4,"
In the near future, a drone pilot sent into a war zone finds himself paired with a top-secret android officer on a mission to stop a nuclear attack.","
    Director:
Mikael Håfström
| 
    Stars:
Anthony Mackie, 
Damson Idris, 
Enzo Cilenti, 
Emily Beecham
","37,342",114.0,
8711, Queer Eye,(2018– ),"
Reality-TV            ",8.5,"
The Fab Five help a working mother to balance her home life with her career as a paediatrician.","
",115,,
7361, Trinkets,(2019–2020),"
Comedy, Crime, Drama            ",7.8,"
Moe's relationship with Tabitha wobbles when a secret is accidentally revealed, and Elodie looks for an after-school activity to placate her dad.","
    Director:
Sherwin Shilati
| 
    Stars:
Brianna Hildebrand, 
Kiana Madeira, 
Quintessa Swindell, 
Brandon Butler
",112,26.0,
1045,War Machine,(2017),"
Comedy, Drama, War            ",6.0,"
An idiosyncratic general confronts opposition from enemies, allies, and bureaucrats while leading a massive rebuilding operation in Afghanistan.","
    Director:
David Michôd
| 
    Stars:
Brad Pitt, 
Daniel Betts, 
John Magaro, 
Emory Cohen
","43,574",122.0,
5579,Laerte-se,(2017),"
Documentary            ",6.9,"
After living as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman.","
    Directors:
Lygia Barbosa, 
Eliane Brum
| 
    Stars:
Laerte Coutinho, 
Eliane Brum, 
Rafael Coutinho, 
Rita Lee
",659,100.0,
4492,Shine Your Eyes,(2020),"
Drama, Thriller            ",6.6,"
A Nigerian musician travels to Brazil to find his long lost brother.","
    Director:
Matias Mariani
| 
    Stars:
O.C. Ukeje, 
Indira Nascimento, 
Chukwudi Iwuji, 
Oula Alsaghir
",276,102.0,
2253,Sul più bello,(2020),"
Comedy, Drama, Romance            ",5.4,"
Marta may be an orphan, and she may be affected by a lethal illness, yet she is the most positive person one can meet. She wants a boy to fall for her. Not any boy - the most handsome of them all. One day, she may have found her match.","
    Director:
Alice Filippi
| 
    Stars:
Giuseppe Maggio, 
Ludovica Francesconi, 
Eleonora Gaggero, 
Luca John Rosati
",333,91.0,
2237,Selva trágica,(2020),"
Drama, Mystery            ",5.6,"
To escape an arranged marriage, a woman flees into the depths of the Mayan jungle, where untamed nature merges the human and the supernatural.","
    Director:
Yulene Olaizola
| 
    Stars:
Indira Rubie Andrewin, 
Gilberto Barraza, 
Mariano Tun Xool, 
Eligio Meléndez
",621,96.0,
1117,Avengement,(I) (2019),"
Action, Crime            ",6.6,"
After years of assaults on him in prison, convicted felon Cain Burgess escapes for avengement on those responsible.","
    Director:
Jesse V. Johnson
| 
    Stars:
Scott Adkins, 
Craig Fairbrass, 
Thomas Turgoose, 
Nick Moran
","12,996",87.0,
9462, Man vs. Bee,,"
Comedy            ",,"
Add a Plot
","
    Director:
David Kerr
",,10.0,
3894,Bill Burr: You People Are All the Same.,(2012 TV Special),"
Comedy            ",8.3,"
Funnyman Bill Burr takes the stage to uncork a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more.","
    Director:
Jay Karas
| 
    Stars:
Bill Burr, 
Paul Virzi
","6,812",69.0,
2532,Carole & Tuesday,(2019),"
Animation, Drama, Music            ",7.9,"
Two girls, from different backgrounds but sharing a love for music, meet and change history with their united musical talent.","
            
    Stars:
Miyuri Shimabukuro, 
Kana Ichinose, 
Celeina Ann, 
Akio Ôtsuka
","1,694",22.0,
2353,To aru majutsu no indekkusu,(2008–2019),"
Animation, Action, Comedy            ",6.9,"
Index is still a fugitive and many powerful Magical organizations and individuals want to take her to use the books in her memory eliminating her in the process. War between those ...                See full summary »
","
            
    Stars:
Monica Rial, 
Micah Solusod, 
Alexis Tipton, 
Caitlin Glass
","1,674",23.0,
3992,Petualangan Sherina,(2000),"
Adventure, Comedy, Drama            ",7.8,"
Adventure of a little girl who just moved to a new town and meet a new friends.","
    Director:
Riri Riza
| 
    Stars:
Sherina Munaf, 
Derby Romero, 
Didi Petet, 
Ucy Nurul
",756,112.0,
2038,Hardy Bucks,(2010– ),"
Comedy            ",8.3,"
Four lads from Ireland wanting nothing but good craic.","
            
    Stars:
Owen Colgan, 
Chris Tordoff, 
Tom Kilgallon, 
Tommy Miller
",773,30.0,
4548,The Millennium Bug,(2011),"
Fantasy, Horror, Sci-Fi            ",4.5,"
When the Haskin family seeks refuge from Y2K hysteria in the isolated forests of the Sierra Diablos mountains, madness and terror find them there. Abducted by a vicious hillbilly clan, the ...                See full summary »
","
    Director:
Kenneth Cran
| 
    Stars:
John Charles Meyer, 
Jessica Postrozny, 
Christine Haeberman, 
Jon Briddell
",643,88.0,
1640,Lazzaro felice,(2018),"
Drama, Fantasy, Mystery            ",7.5,"
An unceasingly kind Italian peasant and his family are blatantly exploited by a tobacco baroness.","
    Director:
Alice Rohrwacher
| 
    Stars:
Adriano Tardiolo, 
Agnese Graziani, 
Alba Rohrwacher, 
Luca Chikovani
","16,536",128.0,
559,Southpaw,(2015),"
Action, Crime, Drama            ",7.4,"
After a fatal incident sends him on a rampant path of destruction, a champion boxer fights to get custody of his daughter and revive his professional career.","
    Director:
Antoine Fuqua
| 
    Stars:
Jake Gyllenhaal, 
Rachel McAdams, 
Oona Laurence, 
Forest Whitaker
","223,775",124.0,$52.42M
